candidate_id,name,norm_name,place_type,focus_type,is_specific_focus,localidad,comuna,provincia,region,lat,lon,source,ambiguous_count
geo_013256,El Peladero,el peladero,Localidad o Area,localidad,False,El Peladero,CONSTITUCION,TALCA,DEL MAULE,-35.33344267792889,-72.24971012161674,Toponimos_BCN,1
geo_013257,El Peligro,el peligro,Localidad Rural,localidad,False,El Peligro,LA UNION,RANCO,DE LOS RIOS,-40.26676235519501,-73.4830208969504,Toponimos_BCN,1
geo_013258,El Peñón,el penon,Centro Poblado,localidad,False,El Peñón,CUREPTO,TALCA,DEL MAULE,-34.983443706746975,-72.1830447843329,Toponimos_BCN,13
geo_013259,El Peñón,el penon,Centro Poblado,localidad,False,El Peñón,MONTE PATRIA,LIMARI,DE COQUIMBO,-30.783454450538446,-70.716394334025,Toponimos_BCN,13
geo_013260,El Peñón,el penon,Centro Poblado,localidad,False,El Peñón,LOS ANDES,LOS ANDES,DE VALPARAISO,-32.866779799362334,-70.21638920371622,Toponimos_BCN,13
geo_013261,El Peñón,el penon,Centro Poblado,localidad,False,El Peñón,COQUIMBO,ELQUI,DE COQUIMBO,-30.137068744468248,-71.21945066855311,Toponimos_BCN,13
geo_013262,El Peñón,el penon,Elementos del Relieve,relieve,True,,LAS CABRAS,CACHAPOAL,DEL LIBERTADOR B OHIGGINS,-34.216777788358264,-71.38304901031897,Toponimos_BCN,13
geo_013263,El Peñón,el penon,Localidad Rural,localidad,False,El Peñón,PUENTE ALTO,CORDILLERA,METROPOLITANA,-33.58344470937997,-70.56638618108607,Toponimos_BCN,13
geo_013264,El Peñón,el penon,Localidad Rural,localidad,False,El Peñón,RENGO,CACHAPOAL,DEL LIBERTADOR B OHIGGINS,-34.41677585806484,-70.83304946070103,Toponimos_BCN,13
geo_013265,El Peñón,el penon,Localidad Rural,localidad,False,El Peñón,MONTE PATRIA,LIMARI,DE COQUIMBO,-30.800121340328214,-70.83306071120165,Toponimos_BCN,13
geo_013266,El Peñón,el penon,Localidad Rural,localidad,False,El Peñón,PANQUEHUE,SAN FELIPE DE ACONCAGUA,DE VALPARAISO,-32.75011463687523,-70.74972177447198,Toponimos_BCN,13
geo_013267,El Peñón,el penon,Localidad o Area,localidad,False,El Peñón,MARCHIHUE,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-34.33344434427387,-71.5330483409035,Toponimos_BCN,13
geo_013268,El Peñón,el penon,Localidad o Area,localidad,False,El Peñón,SALAMANCA,CHOAPA,DE COQUIMBO,-31.70011820149223,-70.76639159290876,Toponimos_BCN,13
geo_013269,El Peñón,el penon,Obras de Infraestructura,infraestructura,True,,LICANTEN,CURICO,DEL MAULE,-34.98344362873036,-72.16637818366144,Toponimos_BCN,13
geo_013270,El Peñón,el penon,Obras de Infraestructura,infraestructura,True,,ARICA,ARICA,DE ARICA Y PARINACOTA,-18.416825132839783,-70.16642097299253,Toponimos_BCN,13
geo_013271,El Pensamiento,el pensamiento,Localidad o Area,localidad,False,El Pensamiento,RINCONADA,LOS ANDES,DE VALPARAISO,-32.85011414595706,-70.68305492442518,Toponimos_BCN,1
geo_013272,El Pequen,el pequen,Elementos del Relieve,relieve,True,,SAGRADA FAMILIA,CURICO,DEL MAULE,-35.10010853916225,-71.58304551983719,Toponimos_BCN,2
geo_013273,El Pequen,el pequen,Localidad Rural,localidad,False,El Pequen,QUILPUE,VALPARAISO,DE VALPARAISO,-33.100114888882906,-71.39971935966011,Toponimos_BCN,2
geo_013274,El Peral,el peral,Centro Poblado,localidad,False,El Peral,PUENTE ALTO,CORDILLERA,METROPOLITANA,-33.58344470937997,-70.56638618108607,Toponimos_BCN,21
geo_013275,El Peral,el peral,Centro Poblado,localidad,False,El Peral,PAREDONES,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-34.733443992478506,-71.94971280073412,Toponimos_BCN,21
geo_013276,El Peral,el peral,Centro Poblado,localidad,False,El Peral,CONSTITUCION,TALCA,DEL MAULE,-35.216776615901445,-72.3163770516136,Toponimos_BCN,21
geo_013277,El Peral,el peral,Centro Poblado,localidad,False,El Peral,SANTA CRUZ,COLCHAGUA,DEL LIBERTADOR B OHIGGINS,-34.68344305258733,-71.48304718512803,Toponimos_BCN,21
geo_013278,El Peral,el peral,Centro Poblado,localidad,False,El Peral,CHANCO,CAUQUENES,DEL MAULE,-35.73344196995038,-72.5163748529092,Toponimos_BCN,21
geo_013279,El Peral,el peral,Centro Poblado,localidad,False,El Peral,LICANTEN,CURICO,DEL MAULE,-34.95011033064432,-72.09971171360203,Toponimos_BCN,21
geo_013280,El Peral,el peral,Centro Poblado,localidad,False,El Peral,ILLAPEL,CHOAPA,DE COQUIMBO,-31.666786060231114,-71.2497240436466,Toponimos_BCN,21
geo_013281,El Peral,el peral,Elementos del Relieve,relieve,True,,CABILDO,PETORCA,DE VALPARAISO,-32.583448928122785,-70.94972189611595,Toponimos_BCN,21
geo_013282,El Peral,el peral,Elementos del Relieve,relieve,True,,PAINE,MAIPO,METROPOLITANA,-33.75011097590339,-70.63305212832601,Toponimos_BCN,21
geo_013283,El Peral,el peral,Localidad Rural,localidad,False,El Peral,RETIRO,LINARES,DEL MAULE,-36.000106095999456,-71.8330418169967,Toponimos_BCN,21
geo_013284,El Peral,el peral,Localidad Rural,localidad,False,El Peral,CAUQUENES,CAUQUENES,DEL MAULE,-35.95010778603144,-72.46637407622278,Toponimos_BCN,21
geo_013285,El Peral,el peral,Localidad Rural,localidad,False,El Peral,MACHALI,CACHAPOAL,DEL LIBERTADOR B OHIGGINS,-34.200109133114225,-70.51638431384491,Toponimos_BCN,21
geo_013286,El Peral,el peral,Localidad Rural,localidad,False,El Peral,CABRERO,BIO-BIO,DEL BIO-BIO,-37.133436672499336,-72.31636988934585,Toponimos_BCN,21
geo_013287,El Peral,el peral,Localidad Rural,localidad,False,El Peral,PARRAL,LINARES,DEL MAULE,-36.15010552953979,-71.81637470428555,Toponimos_BCN,21
geo_013288,El Peral,el peral,Localidad Rural,localidad,False,El Peral,LAS CABRAS,CACHAPOAL,DEL LIBERTADOR B OHIGGINS,-34.050111552517954,-71.31638309002851,Toponimos_BCN,21
geo_013289,El Peral,el peral,Localidad Rural,localidad,False,El Peral,EL TABO,SAN ANTONIO,DE VALPARAISO,-33.5001139627514,-71.58305094925477,Toponimos_BCN,21
geo_013290,El Peral,el peral,Localidad o Area,localidad,False,El Peral,MELIPILLA,MELIPILLA,METROPOLITANA,-33.63344592837705,-71.16638478621836,Toponimos_BCN,21
geo_013291,El Peral,el peral,Localidad o Area,localidad,False,El Peral,ZAPALLAR,PETORCA,DE VALPARAISO,-32.507364753761614,-71.46635970760939,Toponimos_BCN,21
geo_013292,El Peral,el peral,Localidad o Area,localidad,False,El Peral,SAN PEDRO,MELIPILLA,METROPOLITANA,-33.95011264024902,-71.66638276324255,Toponimos_BCN,21
geo_013293,El Peral,el peral,Localidad o Area,localidad,False,El Peral,LA LIGUA,PETORCA,DE VALPARAISO,-32.333450570975,-71.31638861736245,Toponimos_BCN,21
geo_013294,El Peral,el peral,Obras de Infraestructura,infraestructura,True,,CONSTITUCION,TALCA,DEL MAULE,-35.20010957159105,-72.14971072509891,Toponimos_BCN,21
geo_013295,El Peralillo,el peralillo,Centro Poblado,localidad,False,El Peralillo,COQUIMBO,ELQUI,DE COQUIMBO,-30.25012435649291,-71.38306107469325,Toponimos_BCN,2
geo_013296,El Peralillo,el peralillo,Localidad Rural,localidad,False,El Peralillo,PAINE,MAIPO,METROPOLITANA,-33.8167780538836,-70.89971803281821,Toponimos_BCN,2
geo_013297,El Peralito,el peralito,Centro Poblado,localidad,False,El Peralito,COQUIMBO,ELQUI,DE COQUIMBO,-30.25012435649291,-71.38306107469325,Toponimos_BCN,1
geo_013298,El Perejil,el perejil,Localidad Rural,localidad,False,El Perejil,CHIMBARONGO,COLCHAGUA,DEL LIBERTADOR B OHIGGINS,-34.766775087661145,-71.01638127307788,Toponimos_BCN,1
geo_013299,El Peumal,el peumal,Localidad o Area,localidad,False,El Peumal,NAVIDAD,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-34.083445948006656,-71.86638189853635,Toponimos_BCN,1
geo_013300,El Peumo,el peumo,Centro Poblado,localidad,False,El Peumo,PUDAHUEL,SANTIAGO,METROPOLITANA,-33.4334456347115,-70.74971963378665,Toponimos_BCN,9
geo_013301,El Peumo,el peumo,Centro Poblado,localidad,False,El Peumo,PENCAHUE,TALCA,DEL MAULE,-35.450108360196936,-71.999710136873,Toponimos_BCN,9
geo_013302,El Peumo,el peumo,Centro Poblado,localidad,False,El Peumo,TUCAPEL,BIO-BIO,DEL BIO-BIO,-37.30010141664827,-71.74970378037894,Toponimos_BCN,9
geo_013303,El Peumo,el peumo,Elementos del Relieve,relieve,True,,NAVIDAD,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-33.950112952477035,-71.78304909101186,Toponimos_BCN,9
geo_013304,El Peumo,el peumo,Elementos del Relieve,relieve,True,,ZAPALLAR,PETORCA,DE VALPARAISO,-32.57823580832078,-71.45243700199013,Toponimos_BCN,9
geo_013305,El Peumo,el peumo,Elementos del Relieve,relieve,True,,PICHILEMU,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-34.21677917745264,-71.9663812725963,Toponimos_BCN,9
geo_013306,El Peumo,el peumo,Localidad Rural,localidad,False,El Peumo,SANTO DOMINGO,SAN ANTONIO,DE VALPARAISO,-33.75011323459216,-71.61638349752245,Toponimos_BCN,9
geo_013307,El Peumo,el peumo,Localidad o Area,localidad,False,El Peumo,LA LIGUA,PETORCA,DE VALPARAISO,-32.400117192408445,-71.34972163814396,Toponimos_BCN,9
geo_013308,El Peumo,el peumo,Localidad o Area,localidad,False,El Peumo,SAN PEDRO,MELIPILLA,METROPOLITANA,-34.00011185769642,-71.3997164149826,Toponimos_BCN,9
geo_013309,El Picaflor,el picaflor,Localidad o Area,localidad,False,El Picaflor,LITUECHE,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-34.166779001668566,-71.81638168150036,Toponimos_BCN,1
geo_013310,El Picazo,el picazo,Localidad Rural,localidad,False,El Picazo,PELARCO,TALCA,DEL MAULE,-35.46677328557661,-71.28304484554361,Toponimos_BCN,1
geo_013311,El Piden,el piden,Atributo Puntual,otro,True,,VICUNA,ELQUI,DE COQUIMBO,-30.10012215771067,-70.09973080268097,Toponimos_BCN,1
geo_013312,El Pillan,el pillan,Localidad Rural,localidad,False,El Pillan,NANCAGUA,COLCHAGUA,DEL LIBERTADOR B OHIGGINS,-34.66677592378847,-71.23304780405216,Toponimos_BCN,1
geo_013313,El Pimiento,el pimiento,Localidad o Area,localidad,False,El Pimiento,CALDERA,COPIAPO,DE ATACAMA,-27.34368785652789,-70.87428510476738,Toponimos_BCN,2
geo_013314,El Pimiento,el pimiento,Red Hidrografica,rio,True,,DIEGO DE ALMAGRO,CHANARAL,DE ATACAMA,-26.550133052563684,-69.73307364939056,Toponimos_BCN,2
geo_013315,El Pineo,el pineo,Localidad o Area,localidad,False,El Pineo,SAN ANTONIO,SAN ANTONIO,DE VALPARAISO,-33.583447042047645,-71.58305070311638,Toponimos_BCN,1
geo_013316,El Pingo,el pingo,Recinto Minero,mina,True,,VALLENAR,HUASCO,DE ATACAMA,-28.75012837313853,-70.96639928645227,Toponimos_BCN,1
geo_013317,El Pino,el pino,Atributo Puntual,otro,True,,RINCONADA,LOS ANDES,DE VALPARAISO,-32.85011423802656,-70.6997215179101,Toponimos_BCN,4
geo_013318,El Pino,el pino,Centro Poblado,localidad,False,El Pino,CALLE LARGA,LOS ANDES,DE VALPARAISO,-32.86678079684591,-70.66638822493906,Toponimos_BCN,4
geo_013319,El Pino,el pino,Localidad Rural,localidad,False,El Pino,HUASCO,HUASCO,DE ATACAMA,-28.466796365788028,-71.16639965333631,Toponimos_BCN,4
geo_013320,El Pino,el pino,Obras de Infraestructura,infraestructura,True,,CUREPTO,TALCA,DEL MAULE,-35.10010984591296,-72.13304447207547,Toponimos_BCN,4
geo_013321,El Placer,el placer,Localidad Rural,localidad,False,El Placer,RENGO,CACHAPOAL,DEL LIBERTADOR B OHIGGINS,-34.433442415703816,-70.84971609550846,Toponimos_BCN,1
geo_013322,El Planchon,el planchon,Elementos del Relieve,relieve,True,,PICHILEMU,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-34.36677869607832,-71.96638073360712,Toponimos_BCN,1
geo_013323,El Plomo,el plomo,Recinto Minero,mina,True,,MONTE PATRIA,LIMARI,DE COQUIMBO,-30.933454296903275,-70.88306017634774,Toponimos_BCN,1
geo_013324,El Plumero,el plumero,Centro Poblado,localidad,False,El Plumero,RAUCO,CURICO,DEL MAULE,-34.883441854174315,-71.26638034872657,Toponimos_BCN,1
geo_013325,El Poleo,el poleo,Localidad o Area,localidad,False,El Poleo,MELIPILLA,MELIPILLA,METROPOLITANA,-33.56677914135155,-70.99971860433246,Toponimos_BCN,1
geo_013326,El Polígono,el poligono,Villorrio,otro,True,El Polígono,Nogales,,,-32.73603560056456,-71.21586443819706,Areas_Pobladas_BCN,1
geo_013327,El Pollo,el pollo,Centro Poblado,localidad,False,El Pollo,FREIRINA,HUASCO,DE ATACAMA,-28.783334588260896,-71.32382458651846,Toponimos_BCN,1
geo_013328,El Polvo,el polvo,Centro Poblado,localidad,False,El Polvo,MONTE PATRIA,LIMARI,DE COQUIMBO,-31.150119716253972,-70.59972682317448,Toponimos_BCN,1
geo_013329,El Pompon,el pompon,Elementos del Relieve,relieve,True,,TALCAHUANO,CONCEPCION,DEL BIO-BIO,-36.80010667015622,-73.16636951857265,Toponimos_BCN,1
geo_013330,El Popeta,el popeta,Localidad Rural,localidad,False,El Popeta,RENGO,CACHAPOAL,DEL LIBERTADOR B OHIGGINS,-34.48344204092043,-70.74971609711938,Toponimos_BCN,1
geo_013331,El Porfiado,el porfiado,Centro Poblado,localidad,False,El Porfiado,PALENA,PALENA,DE LOS LAGOS,-43.53730224963758,-72.03495211985408,Toponimos_BCN,1
geo_013332,El Portezuelo,el portezuelo,Localidad Rural,localidad,False,El Portezuelo,SANTA CRUZ,COLCHAGUA,DEL LIBERTADOR B OHIGGINS,-34.73344266068282,-71.3997139050897,Toponimos_BCN,2
geo_013333,El Portezuelo,el portezuelo,Localidad Rural,localidad,False,El Portezuelo,LOLOL,COLCHAGUA,DEL LIBERTADOR B OHIGGINS,-34.766776694174055,-71.71637983707336,Toponimos_BCN,2
geo_013334,El Portillo,el portillo,Centro Poblado,localidad,False,El Portillo,LOS ANDES,LOS ANDES,DE VALPARAISO,-32.833446293363565,-70.13305610154431,Toponimos_BCN,2
geo_013335,El Portillo,el portillo,Centro Poblado,localidad,False,El Portillo,ALTO DEL CARMEN,HUASCO,DE ATACAMA,-28.95012627504534,-70.26640023556989,Toponimos_BCN,2
geo_013336,El Porton,el porton,Centro Poblado,localidad,False,El Porton,TALCAHUANO,CONCEPCION,DEL BIO-BIO,-36.70010680135072,-73.09970336382189,Toponimos_BCN,2
geo_013337,El Porton,el porton,Localidad o Area,localidad,False,El Porton,COCHAMO,LLANQUIHUE,DE LOS LAGOS,-41.81675303286625,-72.06634986678137,Toponimos_BCN,2
geo_013338,El Porvenir,el porvenir,Centro Poblado,localidad,False,El Porvenir,PALENA,PALENA,DE LOS LAGOS,-43.75730091314746,-71.85078470627803,Toponimos_BCN,13
geo_013339,El Porvenir,el porvenir,Centro Poblado,localidad,False,El Porvenir,SAN FELIPE,SAN FELIPE DE ACONCAGUA,DE VALPARAISO,-32.783447680315554,-70.66638848455219,Toponimos_BCN,13
geo_013340,El Porvenir,el porvenir,Localidad Rural,localidad,False,El Porvenir,CAUQUENES,CAUQUENES,DEL MAULE,-35.71677480221866,-72.26637534157759,Toponimos_BCN,13
geo_013341,El Porvenir,el porvenir,Localidad Rural,localidad,False,El Porvenir,CASABLANCA,VALPARAISO,DE VALPARAISO,-33.26678136226945,-71.51638530474709,Toponimos_BCN,13
geo_013342,El Porvenir,el porvenir,Localidad Rural,localidad,False,El Porvenir,RIO CLARO,TALCA,DEL MAULE,-35.1667743373842,-71.28304591813206,Toponimos_BCN,13
geo_013343,El Porvenir,el porvenir,Localidad Rural,localidad,False,El Porvenir,PADRE HURTADO,TALAGANTE,METROPOLITANA,-33.616778616174514,-70.8330520909682,Toponimos_BCN,13
geo_013344,El Porvenir,el porvenir,Localidad Rural,localidad,False,El Porvenir,MAIPU,SANTIAGO,METROPOLITANA,-33.50011219264844,-70.78305257192316,Toponimos_BCN,13
geo_013345,El Porvenir,el porvenir,Localidad Rural,localidad,False,El Porvenir,COLINA,CHACABUCO,METROPOLITANA,-33.21677959636123,-70.68305372427596,Toponimos_BCN,13
geo_013346,El Porvenir,el porvenir,Localidad Rural,localidad,False,El Porvenir,CONCHALI,SANTIAGO,METROPOLITANA,-33.38344565378627,-70.6830532158295,Toponimos_BCN,13
geo_013347,El Porvenir,el porvenir,Localidad Rural,localidad,False,El Porvenir,LA CRUZ,QUILLOTA,DE VALPARAISO,-32.800115570821845,-71.23305395391858,Toponimos_BCN,13
geo_013348,El Porvenir,el porvenir,Localidad Rural,localidad,False,El Porvenir,SAN VICENTE,CACHAPOAL,DEL LIBERTADOR B OHIGGINS,-34.46677615050017,-71.0497155461109,Toponimos_BCN,13
geo_013349,El Porvenir,el porvenir,Obras de Infraestructura,infraestructura,True,,LAS CABRAS,CACHAPOAL,DEL LIBERTADOR B OHIGGINS,-34.266777706245875,-71.39971552205722,Toponimos_BCN,13
geo_013350,El Porvenir,el porvenir,Recinto Minero,mina,True,,TALTAL,ANTOFAGASTA,DE ANTOFAGASTA,-25.050139010453112,-70.38307564800168,Toponimos_BCN,13
geo_013351,El Potrerillo,el potrerillo,Centro Poblado,localidad,False,El Potrerillo,CURANILAHUE,ARAUCO,DEL BIO-BIO,-37.500104166324405,-73.11636684194941,Toponimos_BCN,2
geo_013352,El Potrerillo,el potrerillo,Red Hidrografica,rio,True,,LA LIGUA,PETORCA,DE VALPARAISO,-32.30011713164585,-71.18305554429294,Toponimos_BCN,2
geo_013353,El Pozo,el pozo,Centro Poblado,agua_subterranea,True,,LA SERENA,ELQUI,DE COQUIMBO,-29.63345828321787,-70.71639753562067,Toponimos_BCN,2
geo_013354,El Pozo,el pozo,Centro Poblado,agua_subterranea,True,,PUNITAQUI,LIMARI,DE COQUIMBO,-30.833455528787557,-71.28305963899972,Toponimos_BCN,2
geo_013355,El Prado,el prado,Centro Poblado,localidad,False,El Prado,COIHUECO,NUBLE,DE ÑUBLE,-36.65010383777679,-71.81637281243357,Toponimos_BCN,3
geo_013356,El Prado,el prado,Centro Poblado,localidad,False,El Prado,SAN PEDRO,MELIPILLA,METROPOLITANA,-33.916779090807765,-71.49971648703352,Toponimos_BCN,3
geo_013357,El Prado,el prado,Localidad Rural,localidad,False,El Prado,MULCHEN,BIO-BIO,DEL BIO-BIO,-37.95010001750276,-72.0830337537338,Toponimos_BCN,3
geo_013358,El Pretil,el pretil,Red Hidrografica,rio,True,,COPIAPO,COPIAPO,DE ATACAMA,-27.233463973042,-69.61640570106047,Toponimos_BCN,1
geo_013359,El Principal,el principal,Localidad Rural,localidad,False,El Principal,PIRQUE,CORDILLERA,METROPOLITANA,-33.70011102790302,-70.56638579570883,Toponimos_BCN,2
geo_013360,El Principal,el principal,Localidad Rural,localidad,False,El Principal,CASABLANCA,VALPARAISO,DE VALPARAISO,-33.21678111521159,-71.33305234791656,Toponimos_BCN,2
geo_013361,El Pueblecillo,el pueblecillo,Centro Poblado,localidad,False,El Pueblecillo,MAULE,TALCA,DEL MAULE,-35.550107342266145,-71.69971040042059,Toponimos_BCN,1
geo_013362,El Puente,el puente,Centro Poblado,localidad,False,El Puente,CONSTITUCION,TALCA,DEL MAULE,-35.31677607236742,-72.21637687266315,Toponimos_BCN,2
geo_013363,El Puente,el puente,Elementos del Relieve,relieve,True,,JUAN FERNANDEZ,VALPARAISO,DE VALPARAISO,-33.672947664050106,-78.9356593843758,Toponimos_BCN,2
geo_013364,El Puertecito,el puertecito,Centro Poblado,localidad,False,El Puertecito,SAN ANTONIO,SAN ANTONIO,DE VALPARAISO,-33.58344709967209,-71.61221730616911,Toponimos_BCN,1
geo_013365,El Puerto,el puerto,Centro Poblado,puerto,True,,RIO HURTADO,LIMARI,DE COQUIMBO,-30.366789463178023,-70.8163953268491,Toponimos_BCN,2
geo_013366,El Puerto,el puerto,Centro Poblado,puerto,True,,QUILLON,DIGUILLIN,DE ÑUBLE,-36.73343852872164,-72.51637101889955,Toponimos_BCN,2
geo_013367,El Puerto-Hualaihué,el puerto hualaihue,Aldea,puerto,True,El Puerto-Hualaihué,Hualaihué,,,-42.02593320157485,-72.68904873671104,Areas_Pobladas_BCN,1
geo_013368,El Puesto,el puesto,Infraestructura Ferroviaria,infraestructura,True,,PICHILEMU,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-34.45011157496419,-71.91638054082566,Toponimos_BCN,2
geo_013369,El Puesto,el puesto,Localidad Rural,localidad,False,El Puesto,PICHILEMU,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-34.45011154977807,-71.89971384223784,Toponimos_BCN,2
geo_013370,El Pulgar,el pulgar,Localidad o Area,localidad,False,El Pulgar,MOLINA,CURICO,DEL MAULE,-35.36677269131736,-70.86637953141516,Toponimos_BCN,1
geo_013371,El Pulpito,el pulpito,Centro Poblado,localidad,False,El Pulpito,CHONCHI,CHILOE,DE LOS LAGOS,-42.75758780378421,-73.79023032861686,Toponimos_BCN,1
geo_013372,El Quemado,el quemado,Localidad Rural,localidad,False,El Quemado,CABILDO,PETORCA,DE VALPARAISO,-32.433449643326995,-71.03305541600446,Toponimos_BCN,1
geo_013373,El Quene,el quene,Localidad Rural,localidad,False,El Quene,SALAMANCA,CHOAPA,DE COQUIMBO,-31.800118299563756,-70.96639092223866,Toponimos_BCN,3
geo_013374,El Quene,el quene,Localidad o Area,localidad,False,El Quene,MONTE PATRIA,LIMARI,DE COQUIMBO,-30.98345358954097,-70.61639397900477,Toponimos_BCN,3
geo_013375,El Quene,el quene,Localidad o Area,localidad,False,El Quene,LA LIGUA,PETORCA,DE VALPARAISO,-32.616782628854395,-71.11638814537552,Toponimos_BCN,3
geo_013376,El Quilantal,el quilantal,Localidad o Area,localidad,False,El Quilantal,FUTALEUFU,PALENA,DE LOS LAGOS,-43.23341397292078,-71.86634307873967,Toponimos_BCN,1
geo_013377,El Quillay,el quillay,Centro Poblado,localidad,False,El Quillay,PUNITAQUI,LIMARI,DE COQUIMBO,-30.966788113329084,-71.11639302412583,Toponimos_BCN,3
geo_013378,El Quillay,el quillay,Centro Poblado,localidad,False,El Quillay,QUILLON,DIGUILLIN,DE ÑUBLE,-36.73343870078585,-72.56637095566118,Toponimos_BCN,3
geo_013379,El Quillay,el quillay,Localidad o Area,localidad,False,El Quillay,SAN PEDRO,MELIPILLA,METROPOLITANA,-33.96677931960591,-71.68304922467513,Toponimos_BCN,3
geo_013380,El Quilmen,el quilmen,Localidad Rural,localidad,False,El Quilmen,TENO,CURICO,DEL MAULE,-34.85010835175854,-71.11638080074975,Toponimos_BCN,1
geo_013381,El Quilo,el quilo,Localidad o Area,localidad,False,El Quilo,CATEMU,SAN FELIPE DE ACONCAGUA,DE VALPARAISO,-32.65011537523048,-70.93305496127122,Toponimos_BCN,1
geo_013382,El Quilon,el quilon,Elementos del Relieve,relieve,True,,LAS CABRAS,CACHAPOAL,DEL LIBERTADOR B OHIGGINS,-34.06677855371468,-71.48304933928807,Toponimos_BCN,1
geo_013383,El Quisco,el quisco,Centro Poblado,localidad,False,El Quisco,EL QUISCO,SAN ANTONIO,DE VALPARAISO,-33.39228380026003,-71.69037772028884,Toponimos_BCN,4
geo_013384,El Quisco,el quisco,Ciudad,otro,True,El Quisco,El Quisco,,,-33.408620391001406,-71.6895326829786,Areas_Pobladas_BCN,4
geo_013385,El Quisco,el quisco,Comuna,comuna,False,,EL QUISCO,SAN ANTONIO,DE VALPARAISO,-33.41253766761982,-71.68250527949925,Toponimos_BCN,4
geo_013386,EL QUISCO,el quisco,admin_comuna,comuna,False,,EL QUISCO,SAN ANTONIO,DE VALPARAISO,,,derived_admin_from_dictionary,4
geo_013387,El Raboncillo,el raboncillo,Localidad Rural,localidad,False,El Raboncillo,CONSTITUCION,TALCA,DEL MAULE,-35.433442560932235,-72.33304290219178,Toponimos_BCN,1
geo_013388,El Ranchillo,el ranchillo,Localidad Rural,localidad,False,El Ranchillo,MARIA PINTO,MELIPILLA,METROPOLITANA,-33.53344605579932,-71.08305184753985,Toponimos_BCN,1
geo_013389,El Rancho,el rancho,Elementos del Relieve,relieve,True,,LAS CABRAS,CACHAPOAL,DEL LIBERTADOR B OHIGGINS,-34.15011119608527,-71.33304936730646,Toponimos_BCN,3
geo_013390,El Rancho,el rancho,Localidad o Area,localidad,False,El Rancho,ALHUE,MELIPILLA,METROPOLITANA,-34.05011107840047,-71.1330500936721,Toponimos_BCN,3
geo_013391,El Rancho,el rancho,Localidad o Area,localidad,False,El Rancho,VALDIVIA,VALDIVIA,DE LOS RIOS,-39.83342936193786,-73.08302367829002,Toponimos_BCN,3
geo_013392,El Recreo,el recreo,Elementos del Relieve,relieve,True,,SAN FERNANDO,COLCHAGUA,DEL LIBERTADOR B OHIGGINS,-34.53344224245627,-70.89971560107874,Toponimos_BCN,6
geo_013393,El Recreo,el recreo,Localidad Rural,localidad,False,El Recreo,ISLA DE MAIPO,TALAGANTE,METROPOLITANA,-33.73344481735324,-70.83305173703195,Toponimos_BCN,6
geo_013394,El Recreo,el recreo,Localidad Rural,localidad,False,El Recreo,CAUQUENES,CAUQUENES,DEL MAULE,-35.9834399930065,-72.06637479772543,Toponimos_BCN,6
geo_013395,El Recreo,el recreo,Localidad Rural,localidad,False,El Recreo,QUILPUE,VALPARAISO,DE VALPARAISO,-33.08344824951212,-71.39971942254218,Toponimos_BCN,6
geo_013396,El Recreo,el recreo,Localidad o Area,localidad,False,El Recreo,RINCONADA,LOS ANDES,DE VALPARAISO,-32.833447691271004,-70.74972146095995,Toponimos_BCN,6
geo_013397,El Recreo,el recreo,Localidad o Area,localidad,False,El Recreo,MARCHIHUE,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-34.30011117412341,-71.51638188306418,Toponimos_BCN,6
geo_013398,El Recreo de Lonquen,el recreo de lonquen,Localidad Rural,localidad,False,El Recreo de Lonquen,ISLA DE MAIPO,TALAGANTE,METROPOLITANA,-33.73344481735324,-70.83305173703195,Toponimos_BCN,1
geo_013399,El Recurso,el recurso,Localidad Rural,localidad,False,El Recurso,BUIN,MAIPO,METROPOLITANA,-33.700111338055834,-70.716385541315,Toponimos_BCN,1
geo_013400,El Reloj,el reloj,Localidad o Area,localidad,False,El Reloj,RIO HURTADO,LIMARI,DE COQUIMBO,-30.433456237811438,-71.01639474690884,Toponimos_BCN,2
geo_013401,El Reloj,el reloj,Localidad o Area,localidad,False,El Reloj,OVALLE,LIMARI,DE COQUIMBO,-30.650122567354156,-71.18306039429717,Toponimos_BCN,2
geo_013402,El Rerbuncillo,el rerbuncillo,Localidad Rural,localidad,False,El Rerbuncillo,CONSTITUCION,TALCA,DEL MAULE,-35.433442560932235,-72.33304290219178,Toponimos_BCN,1
geo_013403,El Retamo,el retamo,Centro Poblado,localidad,False,El Retamo,LO PRADO,SANTIAGO,METROPOLITANA,-33.45011219438223,-70.71638630128973,Toponimos_BCN,2
geo_013404,El Retamo,el retamo,Localidad Rural,localidad,False,El Retamo,FRUTILLAR,LLANQUIHUE,DE LOS LAGOS,-41.100092231164616,-73.29968396687137,Toponimos_BCN,2
