folio,id_persona,expp,expc,provincia,comuna
351640801,2,241,206,131,13123
351640801,3,241,206,131,13123
351690101,1,229,204,131,13109
351690101,2,229,204,131,13109
351690301,1,229,205,131,13109
351690301,2,229,205,131,13109
351690401,1,229,205,131,13109
351690401,2,229,205,131,13109
351690501,1,229,205,131,13109
351690501,2,229,205,131,13109
351690601,1,229,205,131,13109
351690601,2,229,205,131,13109
351690601,3,229,205,131,13109
351690801,1,229,204,131,13109
351700101,1,27,26,51,5109
351700101,2,27,26,51,5109
351700101,3,27,26,51,5109
351700301,1,26,26,51,5109
351700301,2,26,26,51,5109
351700301,3,26,26,51,5109
351700301,4,26,26,51,5109
351700301,5,26,26,51,5109
351700801,1,27,27,51,5109
351700801,2,27,27,51,5109
351710201,1,73,78,73,7301
351710201,2,73,78,73,7301
351710301,1,73,78,73,7301
351710301,2,73,78,73,7301
351710301,3,73,78,73,7301
351710401,1,72,77,73,7301
351710401,2,72,77,73,7301
351710501,1,73,78,73,7301
351710601,1,72,78,73,7301
351710601,2,72,78,73,7301
351710701,1,72,78,73,7301
351720501,1,234,195,131,13129
351720501,2,234,195,131,13129
351720601,1,233,194,131,13129
351720601,2,233,194,131,13129
351720701,1,234,195,131,13129
351720701,2,234,195,131,13129
351720701,3,234,195,131,13129
351720801,1,234,195,131,13129
351740101,1,111,128,132,13203
351740101,2,111,128,132,13203
351740201,1,111,127,132,13203
351740201,2,111,127,132,13203
351740301,1,111,127,132,13203
351740301,2,111,127,132,13203
351740401,1,111,128,132,13203
351740401,2,111,128,132,13203
351740501,1,111,128,132,13203
351740501,2,111,128,132,13203
351740801,1,111,128,132,13203
351760101,1,176,167,71,7102
351760201,1,175,167,71,7102
351760201,2,175,167,71,7102
351760201,3,175,167,71,7102
351760301,1,176,168,71,7102
351760301,2,176,168,71,7102
351760401,1,176,168,71,7102
351760401,2,176,168,71,7102
351760501,1,175,167,71,7102
351760501,2,175,167,71,7102
351760501,3,175,167,71,7102
351760601,1,175,167,71,7102
351760701,1,175,167,71,7102
351760701,2,175,167,71,7102
351760801,1,175,167,71,7102
351760801,2,175,167,71,7102
351760801,3,175,167,71,7102
351760901,1,175,168,71,7102
351760901,2,175,168,71,7102
351761001,1,176,168,71,7102
351820101,1,70,60,21,2102
351820101,2,70,60,21,2102
351820101,3,70,60,21,2102
351820101,4,70,60,21,2102
351820301,1,69,61,21,2102
351820301,2,69,61,21,2102
351820401,1,69,60,21,2102
351820401,2,69,60,21,2102
351820501,1,69,61,21,2102
351820501,2,69,61,21,2102
351820601,1,69,60,21,2102
351820601,2,69,60,21,2102
351820701,1,69,60,21,2102
351820701,2,69,60,21,2102
351820701,3,69,60,21,2102
351820701,4,69,60,21,2102
351820801,1,70,60,21,2102
351820801,2,70,60,21,2102
351840201,1,51,51,31,3101
351840201,2,51,51,31,3101
351840301,1,51,50,31,3101
351840501,1,51,51,31,3101
351840501,2,51,51,31,3101
351850101,1,90,91,58,5804
351850101,2,90,91,58,5804
351850101,3,90,91,58,5804
351850201,1,89,91,58,5804
351850201,2,89,91,58,5804
351850301,1,89,90,58,5804
351850301,3,89,90,58,5804
351850401,1,90,90,58,5804
351850401,2,90,90,58,5804
351850401,4,90,90,58,5804
351850401,5,90,90,58,5804
351850401,6,90,90,58,5804
351850501,1,90,90,58,5804
351850501,2,90,90,58,5804
351850501,3,90,90,58,5804
351850601,1,90,90,58,5804
351850601,2,90,90,58,5804
351850601,3,90,90,58,5804
351850801,1,89,90,58,5804
351850801,2,89,90,58,5804
351850801,3,89,90,58,5804
351870101,1,21,21,121,12101
351870101,2,21,21,121,12101
351870201,1,21,21,121,12101
351870201,2,21,21,121,12101
351870201,3,21,21,121,12101
351870301,1,21,21,121,12101
351870401,1,21,22,121,12101
351870401,2,21,22,121,12101
351870401,3,21,22,121,12101
351870401,4,21,22,121,12101
351870401,5,21,22,121,12101
351870401,6,21,22,121,12101
351870401,7,21,22,121,12101
351870501,1,21,22,121,12101
351870501,2,21,22,121,12101
351870601,1,21,21,121,12101
351870701,1,21,21,121,12101
351870701,2,21,21,121,12101
351870701,3,21,21,121,12101
351870801,1,21,21,121,12101
351870901,1,21,21,121,12101
351870901,2,21,21,121,12101
351870901,3,21,21,121,12101
351870901,4,21,21,121,12101
351870901,5,21,21,121,12101
351871001,1,21,21,121,12101
351871001,2,21,21,121,12101
351871101,1,21,21,121,12101
351871101,2,21,21,121,12101
351890101,1,177,149,131,13111
351890101,2,177,149,131,13111
351890101,3,177,149,131,13111
351890201,1,176,149,131,13111
351890301,1,176,149,131,13111
351890301,2,176,149,131,13111
351890301,3,176,149,131,13111
351890401,1,177,149,131,13111
351890401,2,177,149,131,13111
351890401,3,177,149,131,13111
351890401,4,177,149,131,13111
351890501,1,177,150,131,13111
351890501,2,177,150,131,13111
351890501,3,177,150,131,13111
351890601,1,177,149,131,13111
351890601,2,177,149,131,13111
351890601,3,177,149,131,13111
351890701,1,176,149,131,13111
351890701,2,176,149,131,13111
351890801,1,177,149,131,13111
351890801,2,177,149,131,13111
351890801,3,177,149,131,13111
351890801,4,177,149,131,13111
351890801,5,177,149,131,13111
351890801,6,177,149,131,13111
351900301,1,82,82,58,5801
351900301,2,82,82,58,5801
351900301,3,82,82,58,5801
351900301,4,82,82,58,5801
351900401,1,83,82,58,5801
351900401,2,83,82,58,5801
351900401,3,83,82,58,5801
351900401,4,83,82,58,5801
351900501,1,83,82,58,5801
351900501,2,83,82,58,5801
351900501,3,83,82,58,5801
351900601,1,83,82,58,5801
351900701,1,82,82,58,5801
351900701,2,82,82,58,5801
351900701,3,82,82,58,5801
351900801,1,83,82,58,5801
351900801,2,83,82,58,5801
351910101,1,32,37,14,1404
351910201,1,32,37,14,1404
351910401,1,31,37,14,1404
351910401,2,31,37,14,1404
351910501,1,32,38,14,1404
351910501,2,32,38,14,1404
351910601,1,32,38,14,1404
351910601,2,32,38,14,1404
351910601,3,32,38,14,1404
351910801,1,32,38,14,1404
351910901,1,32,37,14,1404
351910901,2,32,37,14,1404
351911001,1,32,38,14,1404
351911001,2,32,38,14,1404
351911001,3,32,38,14,1404
351911101,1,32,38,14,1404
351911101,2,32,38,14,1404
351911101,3,32,38,14,1404
351920101,1,70,69,101,10101
351920201,1,70,70,101,10101
351920201,2,70,70,101,10101
351920201,3,70,70,101,10101
351920201,4,70,70,101,10101
351920201,5,70,70,101,10101
351920301,1,70,69,101,10101
351920301,2,70,69,101,10101
351920401,1,70,69,101,10101
351920401,2,70,69,101,10101
351920401,3,70,69,101,10101
351920501,3,70,69,101,10101
351920501,4,70,69,101,10101
351920501,5,70,69,101,10101
351950201,1,80,79,51,5109
351950301,1,81,79,51,5109
351950301,2,81,79,51,5109
351950301,3,81,79,51,5109
351950501,1,80,79,51,5109
351950501,2,80,79,51,5109
351950501,3,80,79,51,5109
351950501,4,80,79,51,5109
351950601,1,81,79,51,5109
351950601,2,81,79,51,5109
351950701,1,80,79,51,5109
351950701,2,80,79,51,5109
351950701,3,80,79,51,5109
351950801,1,81,79,51,5109
351950801,2,81,79,51,5109
351960101,1,41,40,81,8112
351960101,2,41,40,81,8112
351960101,3,41,40,81,8112
351960101,4,41,40,81,8112
351960101,5,41,40,81,8112
351960201,1,41,39,81,8112
351960201,2,41,39,81,8112
351960201,3,41,39,81,8112
351960301,1,41,40,81,8112
351960301,2,41,40,81,8112
351960301,3,41,40,81,8112
351960301,4,41,40,81,8112
351960401,1,41,39,81,8112
351960501,1,42,40,81,8112
351960501,2,42,40,81,8112
351960501,3,42,40,81,8112
351960701,1,41,39,81,8112
351960801,1,42,40,81,8112
351960801,2,42,40,81,8112
351960801,3,42,40,81,8112
351980201,1,52,48,83,8301
351980201,2,52,48,83,8301
351980201,3,52,48,83,8301
351980201,4,52,48,83,8301
351980201,5,52,48,83,8301
351980201,6,52,48,83,8301
351980401,1,51,49,83,8301
351980401,2,51,49,83,8301
351980401,3,51,49,83,8301
351980501,1,51,49,83,8301
351980501,2,51,49,83,8301
351980501,3,51,49,83,8301
351980501,4,51,49,83,8301
351980701,1,52,49,83,8301
351980701,2,52,49,83,8301
351980701,3,52,49,83,8301
351980701,4,52,49,83,8301
351980701,5,52,49,83,8301
351980701,6,52,49,83,8301
351980801,1,51,49,83,8301
351980801,2,51,49,83,8301
352030201,1,92,89,41,4102
352030201,2,92,89,41,4102
352030401,1,93,89,41,4102
352030401,2,93,89,41,4102
352030401,3,93,89,41,4102
352030401,4,93,89,41,4102
352030401,5,93,89,41,4102
352030701,1,92,90,41,4102
352030701,2,92,90,41,4102
352030701,3,92,90,41,4102
352030701,4,92,90,41,4102
352030701,5,92,90,41,4102
352030701,6,92,90,41,4102
352050401,1,55,54,31,3101
352050401,2,55,54,31,3101
352050401,3,55,54,31,3101
352050401,4,55,54,31,3101
352050401,5,55,54,31,3101
352050801,1,55,55,31,3101
352050901,1,55,55,31,3101
352050901,2,55,55,31,3101
352051201,1,55,55,31,3101
352080301,1,137,135,101,10101
352080301,2,137,135,101,10101
352080401,1,136,135,101,10101
352080401,2,136,135,101,10101
352080501,1,137,135,101,10101
352080501,2,137,135,101,10101
352080501,3,137,135,101,10101
352080501,4,137,135,101,10101
352080701,1,137,135,101,10101
352140201,1,51,48,91,9116
352140201,2,51,48,91,9116
352140201,3,51,48,91,9116
352140401,1,51,48,91,9116
352140401,2,51,48,91,9116
352140401,3,51,48,91,9116
352140601,1,51,48,91,9116
352140601,2,51,48,91,9116
352140601,3,51,48,91,9116
352140801,1,51,48,91,9116
352140801,2,51,48,91,9116
352140801,3,51,48,91,9116
352140801,4,51,48,91,9116
352140801,5,51,48,91,9116
352140801,6,51,48,91,9116
352140901,1,51,48,91,9116
352140901,2,51,48,91,9116
352141001,1,51,48,91,9116
352141001,2,51,48,91,9116
352141001,3,51,48,91,9116
352141001,4,51,48,91,9116
352160101,1,72,70,161,16101
352160101,2,72,70,161,16101
352160101,3,72,70,161,16101
352160201,1,72,71,161,16101
352160201,2,72,71,161,16101
352160201,3,72,71,161,16101
352160301,1,72,70,161,16101
352160301,2,72,70,161,16101
352160501,1,73,71,161,16101
352160501,2,73,71,161,16101
352160501,3,73,71,161,16101
352160701,1,72,70,161,16101
352160701,2,72,70,161,16101
352160901,1,72,71,161,16101
352160901,2,72,71,161,16101
352160901,3,72,71,161,16101
352160901,4,72,71,161,16101
352161001,1,72,70,161,16101
352161001,2,72,70,161,16101
352161001,3,72,70,161,16101
352190201,1,43,42,31,3101
352190201,2,43,42,31,3101
352190201,3,43,42,31,3101
352190201,4,43,42,31,3101
352190401,1,42,42,31,3101
352190401,2,42,42,31,3101
352190401,3,42,42,31,3101
352190401,4,42,42,31,3101
352190401,5,42,42,31,3101
352190401,6,42,42,31,3101
352190601,1,43,42,31,3101
352190601,2,43,42,31,3101
352190601,3,43,42,31,3101
352190601,4,43,42,31,3101
352190601,5,43,42,31,3101
352190601,6,43,42,31,3101
352190701,1,43,42,31,3101
352190701,2,43,42,31,3101
352190701,3,43,42,31,3101
352190701,4,43,42,31,3101
352190701,5,43,42,31,3101
352191001,1,43,42,31,3101
352191001,2,43,42,31,3101
352191001,3,43,42,31,3101
352191001,4,43,42,31,3101
352191101,1,43,42,31,3101
352191101,2,43,42,31,3101
352191101,3,43,42,31,3101
352210101,1,59,55,63,6301
352210101,2,59,55,63,6301
352210101,3,59,55,63,6301
352210201,1,59,55,63,6301
352210201,2,59,55,63,6301
352210201,3,59,55,63,6301
352210201,4,59,55,63,6301
352210201,5,59,55,63,6301
352210201,6,59,55,63,6301
352210301,1,59,55,63,6301
352210401,1,59,55,63,6301
352210401,2,59,55,63,6301
352210401,3,59,55,63,6301
352210501,1,59,55,63,6301
352210501,2,59,55,63,6301
352210601,1,59,55,63,6301
352210701,1,59,55,63,6301
352210701,2,59,55,63,6301
352210701,3,59,55,63,6301
352210801,1,58,55,63,6301
352230101,1,82,80,61,6101
352230101,2,82,80,61,6101
352230201,1,81,80,61,6101
352230201,2,81,80,61,6101
352230301,1,82,80,61,6101
352230301,2,82,80,61,6101
352230301,3,82,80,61,6101
352230401,1,82,80,61,6101
352230401,2,82,80,61,6101
352230601,1,82,80,61,6101
352230601,2,82,80,61,6101
352230701,1,81,80,61,6101
352230701,2,81,80,61,6101
352250101,1,36,36,141,14101
352250101,2,36,36,141,14101
352250101,3,36,36,141,14101
352250201,1,37,36,141,14101
352250401,1,37,36,141,14101
352250401,2,37,36,141,14101
352250501,1,36,36,141,14101
352250501,2,36,36,141,14101
352250701,1,37,36,141,14101
352250701,2,37,36,141,14101
352300101,1,41,40,161,16101
352300101,2,41,40,161,16101
352300201,1,41,40,161,16101
352300201,2,41,40,161,16101
352300201,3,41,40,161,16101
352300201,4,41,40,161,16101
352300201,5,41,40,161,16101
352300401,1,41,40,161,16101
352300501,1,41,40,161,16101
352300501,2,41,40,161,16101
352300501,3,41,40,161,16101
352300501,4,41,40,161,16101
352300501,5,41,40,161,16101
352300601,1,41,40,161,16101
352300601,2,41,40,161,16101
352300701,1,41,40,161,16101
352300701,2,41,40,161,16101
352300701,3,41,40,161,16101
352300801,1,41,40,161,16101
352300801,2,41,40,161,16101
352300801,3,41,40,161,16101
352320101,1,103,104,21,2101
352320201,1,103,104,21,2101
352320201,2,103,104,21,2101
352320201,3,103,104,21,2101
352320201,4,103,104,21,2101
352320501,1,103,104,21,2101
352320501,2,103,104,21,2101
352320501,3,103,104,21,2101
352320801,1,104,104,21,2101
352320801,2,104,104,21,2101
352320801,3,104,104,21,2101
352360501,1,316,319,131,13114
352360501,2,316,319,131,13114
352360601,1,316,319,131,13114
352360601,2,316,319,131,13114
352420101,1,167,134,133,13303
352420101,2,167,134,133,13303
352420101,3,167,134,133,13303
352420101,4,167,134,133,13303
352420101,5,167,134,133,13303
352420301,1,167,134,133,13303
352420301,2,167,134,133,13303
352420301,3,167,134,133,13303
352420301,4,167,134,133,13303
352420401,1,167,134,133,13303
352420401,2,167,134,133,13303
352420401,3,167,134,133,13303
352420401,4,167,134,133,13303
352420501,1,167,134,133,13303
352420501,2,167,134,133,13303
352420501,3,167,134,133,13303
352420601,1,168,134,133,13303
352420601,2,168,134,133,13303
352420701,1,167,134,133,13303
352420701,2,167,134,133,13303
352420701,3,167,134,133,13303
352420701,4,167,134,133,13303
352420801,1,167,134,133,13303
352420801,2,167,134,133,13303
352450101,1,85,89,92,9201
352450101,2,85,89,92,9201
352450101,3,85,89,92,9201
352450401,1,85,90,92,9201
352450401,2,85,90,92,9201
352450401,3,85,90,92,9201
352450501,1,86,89,92,9201
352450601,1,86,89,92,9201
352450601,2,86,89,92,9201
352450601,3,86,89,92,9201
352450601,4,86,89,92,9201
352450601,5,86,89,92,9201
352450601,6,86,89,92,9201
352450601,7,86,89,92,9201
352450701,1,86,89,92,9201
352450701,2,86,89,92,9201
352450801,1,86,89,92,9201
352450801,2,86,89,92,9201
352450801,3,86,89,92,9201
352450801,4,86,89,92,9201
352490301,1,59,75,83,8304
352490401,1,59,75,83,8304
352490701,1,59,75,83,8304
352490701,2,59,75,83,8304
352490801,1,59,75,83,8304
352500101,1,90,91,81,8110
352500201,1,89,90,81,8110
352500201,2,89,90,81,8110
352500201,3,89,90,81,8110
352500301,1,90,90,81,8110
352500301,2,90,90,81,8110
352500301,3,90,90,81,8110
352500501,1,90,90,81,8110
352500501,2,90,90,81,8110
352500501,3,90,90,81,8110
352500501,4,90,90,81,8110
352500601,1,90,90,81,8110
352500601,2,90,90,81,8110
352500801,1,90,91,81,8110
352500801,2,90,91,81,8110
352530201,1,27,28,151,15101
352530201,2,27,28,151,15101
352530301,1,27,27,151,15101
352530301,2,27,27,151,15101
352530301,3,27,27,151,15101
352530301,4,27,27,151,15101
352530301,5,27,27,151,15101
352530301,6,27,27,151,15101
352530301,7,27,27,151,15101
352530401,1,27,28,151,15101
352530401,2,27,28,151,15101
352530401,3,27,28,151,15101
352530401,4,27,28,151,15101
352530401,5,27,28,151,15101
352530401,6,27,28,151,15101
352530701,1,28,28,151,15101
352530801,1,27,28,151,15101
352530801,2,27,28,151,15101
352530801,3,27,28,151,15101
352530901,1,28,27,151,15101
352530901,2,28,27,151,15101
352530901,3,28,27,151,15101
352530901,4,28,27,151,15101
352530901,5,28,27,151,15101
352531001,1,28,28,151,15101
352531001,2,28,28,151,15101
352531001,3,28,28,151,15101
352531201,1,27,27,151,15101
352531201,2,27,27,151,15101
352550101,1,75,75,121,12101
352550101,2,75,75,121,12101
352550101,3,75,75,121,12101
352550101,4,75,75,121,12101
352550101,5,75,75,121,12101
352550201,1,75,76,121,12101
352550201,2,75,76,121,12101
352550201,3,75,76,121,12101
352550301,1,75,75,121,12101
352550401,1,75,76,121,12101
352550401,2,75,76,121,12101
352550401,3,75,76,121,12101
352550701,1,75,75,121,12101
352550701,2,75,75,121,12101
352550701,3,75,75,121,12101
352550701,4,75,75,121,12101
352550701,5,75,75,121,12101
352550701,6,75,75,121,12101
352550801,1,75,75,121,12101
352550801,2,75,75,121,12101
352550901,1,76,75,121,12101
352550901,2,76,75,121,12101
352551101,1,76,75,121,12101
352551101,2,76,75,121,12101
352551101,3,76,75,121,12101
352551101,4,76,75,121,12101
352570201,1,52,51,71,7107
352570201,2,52,51,71,7107
352570201,3,52,51,71,7107
352570301,1,53,51,71,7107
352570301,2,53,51,71,7107
352570301,3,53,51,71,7107
352570301,4,53,51,71,7107
352570301,5,53,51,71,7107
352570401,1,52,51,71,7107
352570401,2,52,51,71,7107
352570401,3,52,51,71,7107
352570501,1,53,51,71,7107
352570501,2,53,51,71,7107
352570501,3,53,51,71,7107
352570601,1,53,51,71,7107
352570601,2,53,51,71,7107
352570701,1,53,51,71,7107
352570701,2,53,51,71,7107
352570701,3,53,51,71,7107
352570701,4,53,51,71,7107
352570801,1,52,52,71,7107
352570801,2,52,52,71,7107
352570801,3,52,52,71,7107
352570901,1,53,51,71,7107
352570901,2,53,51,71,7107
352571001,1,53,51,71,7107
352590101,1,121,116,81,8112
352590101,2,121,116,81,8112
352590101,3,121,116,81,8112
352590201,1,121,116,81,8112
352590201,2,121,116,81,8112
352590301,1,121,115,81,8112
352590301,2,121,115,81,8112
352590401,1,121,116,81,8112
352590401,2,121,116,81,8112
352590401,3,121,116,81,8112
352590801,1,121,116,81,8112
352590801,2,121,116,81,8112
352600101,1,64,67,92,9201
352600101,2,64,67,92,9201
352600201,1,64,67,92,9201
352600201,2,64,67,92,9201
352600201,3,64,67,92,9201
352600301,1,64,67,92,9201
352600301,2,64,67,92,9201
352600301,3,64,67,92,9201
352600301,4,64,67,92,9201
352600401,1,65,67,92,9201
352600401,2,65,67,92,9201
352600501,1,64,67,92,9201
352600501,2,64,67,92,9201
352600501,3,64,67,92,9201
352600501,4,64,67,92,9201
352600601,1,65,67,92,9201
352600601,2,65,67,92,9201
352600601,3,65,67,92,9201
352600601,4,65,67,92,9201
352600601,5,65,67,92,9201
352600701,1,64,67,92,9201
352600801,1,64,67,92,9201
352600801,2,64,67,92,9201
352600801,3,64,67,92,9201
352640101,1,29,29,151,15101
352640101,2,29,29,151,15101
352640401,1,28,29,151,15101
352640401,2,28,29,151,15101
352640401,3,28,29,151,15101
352640501,1,28,28,151,15101
352640501,2,28,28,151,15101
352640501,3,28,28,151,15101
352640501,4,28,28,151,15101
352640501,5,28,28,151,15101
352640601,1,29,29,151,15101
352640601,2,29,29,151,15101
352640701,1,28,28,151,15101
352640801,1,29,28,151,15101
352640801,2,29,28,151,15101
352640801,3,29,28,151,15101
352640901,1,28,28,151,15101
352641101,1,28,29,151,15101
352641101,2,28,29,151,15101
352641101,3,28,29,151,15101
352641201,1,28,29,151,15101
352641201,2,28,29,151,15101
352641201,3,28,29,151,15101
352641201,4,28,29,151,15101
352641201,5,28,29,151,15101
352641401,1,28,28,151,15101
352641401,2,28,28,151,15101
352680101,1,61,46,92,9204
352680101,2,61,46,92,9204
352680101,3,61,46,92,9204
352680101,4,61,46,92,9204
352680101,5,61,46,92,9204
352680301,1,61,47,92,9204
352680301,2,61,47,92,9204
352680301,3,61,47,92,9204
352680501,1,61,46,92,9204
352680501,2,61,46,92,9204
352680501,4,61,46,92,9204
352680601,1,61,47,92,9204
352680601,2,61,47,92,9204
352680701,1,61,47,92,9204
352680701,2,61,47,92,9204
352680701,3,61,47,92,9204
352680701,4,61,47,92,9204
352680801,1,61,46,92,9204
352680801,2,61,46,92,9204
352680801,3,61,46,92,9204
352680801,4,61,46,92,9204
352680901,1,61,46,92,9204
352680901,2,61,46,92,9204
352680901,3,61,46,92,9204
352680901,4,61,46,92,9204
352680901,5,61,46,92,9204
352700301,1,78,79,71,7101
352700301,2,78,79,71,7101
352700401,1,78,79,71,7101
352700401,2,78,79,71,7101
352700501,1,78,80,71,7101
352700501,2,78,80,71,7101
352700601,1,79,79,71,7101
352700701,1,78,80,71,7101
352700701,2,78,80,71,7101
352700701,3,78,80,71,7101
352700801,1,78,79,71,7101
352700801,2,78,79,71,7101
352700801,3,78,79,71,7101
352710101,1,278,238,131,13130
352710101,2,278,238,131,13130
352710101,3,278,238,131,13130
352710301,1,278,238,131,13130
352710401,1,278,238,131,13130
352710401,2,278,238,131,13130
352710501,1,278,237,131,13130
352710501,2,278,237,131,13130
352710501,3,278,237,131,13130
352710601,1,278,238,131,13130
352710601,2,278,238,131,13130
352710601,3,278,238,131,13130
352710601,4,278,238,131,13130
352710701,1,278,238,131,13130
352710701,2,278,238,131,13130
352710801,1,279,238,131,13130
352710801,2,279,238,131,13130
352710801,3,279,238,131,13130
352740101,1,24,24,151,15101
352740101,2,24,24,151,15101
352740201,1,24,24,151,15101
352740201,2,24,24,151,15101
352740201,3,24,24,151,15101
352740201,4,24,24,151,15101
352740401,1,24,24,151,15101
352740401,2,24,24,151,15101
352740401,3,24,24,151,15101
352740401,4,24,24,151,15101
352740401,5,24,24,151,15101
352740501,1,24,24,151,15101
352740501,2,24,24,151,15101
352740501,3,24,24,151,15101
352740501,4,24,24,151,15101
352740501,5,24,24,151,15101
352740501,6,24,24,151,15101
352740601,1,24,24,151,15101
352740701,1,24,24,151,15101
352740701,2,24,24,151,15101
352740701,3,24,24,151,15101
352740701,4,24,24,151,15101
352740701,5,24,24,151,15101
352740801,1,24,24,151,15101
352740801,2,24,24,151,15101
352740801,3,24,24,151,15101
352740801,4,24,24,151,15101
352740801,5,24,24,151,15101
352740901,1,24,24,151,15101
352740901,2,24,24,151,15101
352740901,3,24,24,151,15101
352740901,4,24,24,151,15101
352741101,1,24,25,151,15101
352741101,2,24,25,151,15101
352741101,3,24,25,151,15101
352741201,1,24,24,151,15101
352741201,2,24,24,151,15101
352741201,3,24,24,151,15101
352741201,4,24,24,151,15101
352780101,1,136,136,58,5801
352780101,2,136,136,58,5801
352780101,3,136,136,58,5801
352780101,4,136,136,58,5801
352780101,5,136,136,58,5801
352780201,1,136,135,58,5801
352780201,2,136,135,58,5801
352780201,3,136,135,58,5801
352780301,1,136,135,58,5801
352780301,2,136,135,58,5801
352780301,3,136,135,58,5801
352780301,4,136,135,58,5801
352780301,5,136,135,58,5801
352780401,1,136,135,58,5801
352780401,2,136,135,58,5801
352780501,1,136,135,58,5801
352780501,2,136,135,58,5801
352780701,1,136,136,58,5801
352780701,2,136,136,58,5801
352780701,3,136,136,58,5801
352780701,4,136,136,58,5801
352780801,1,136,136,58,5801
352780801,2,136,136,58,5801
352780801,3,136,136,58,5801
352780801,4,136,136,58,5801
352790301,1,167,157,57,5703
352790301,2,167,157,57,5703
352790401,1,168,158,57,5703
352790401,2,168,158,57,5703
352790401,3,168,158,57,5703
352790401,4,168,158,57,5703
352790801,1,167,157,57,5703
352790801,2,167,157,57,5703
352800101,1,23,22,31,3101
352800101,2,23,22,31,3101
352800301,1,22,22,31,3101
352800301,2,22,22,31,3101
352800401,1,22,22,31,3101
352800501,1,22,21,31,3101
352800501,2,22,21,31,3101
352800501,3,22,21,31,3101
352800501,4,22,21,31,3101
352800601,1,22,22,31,3101
352800601,2,22,22,31,3101
352800701,1,22,22,31,3101
352800701,2,22,22,31,3101
352800801,1,23,22,31,3101
352800801,2,23,22,31,3101
352800901,1,22,22,31,3101
352800901,2,22,22,31,3101
352800901,3,22,22,31,3101
352810101,1,33,32,151,15101
352810101,2,33,32,151,15101
352810201,1,33,32,151,15101
352810201,2,33,32,151,15101
352810301,1,33,32,151,15101
352810301,2,33,32,151,15101
352810302,1,33,33,151,15101
352810302,2,33,33,151,15101
352810401,1,32,32,151,15101
352810401,2,32,32,151,15101
352810401,3,32,32,151,15101
352810401,4,32,32,151,15101
352810401,5,32,32,151,15101
352810501,1,33,33,151,15101
352810501,2,33,33,151,15101
352810501,3,33,33,151,15101
352810501,4,33,33,151,15101
352810501,5,33,33,151,15101
352810501,6,33,33,151,15101
352810501,7,33,33,151,15101
352810601,1,32,32,151,15101
352810701,1,32,32,151,15101
352810701,2,32,32,151,15101
352810701,3,32,32,151,15101
352810701,4,32,32,151,15101
352810801,1,32,33,151,15101
352810801,2,32,33,151,15101
352810801,3,32,33,151,15101
352810901,1,32,32,151,15101
352810901,2,32,32,151,15101
352810901,3,32,32,151,15101
352811001,1,33,33,151,15101
352811001,2,33,33,151,15101
352811101,1,32,33,151,15101
352811101,2,32,33,151,15101
352811101,3,32,33,151,15101
352811101,4,32,33,151,15101
352811201,1,32,32,151,15101
352811201,2,32,32,151,15101
352820101,1,24,23,82,8205
352820101,2,24,23,82,8205
352820201,1,24,23,82,8205
352820201,2,24,23,82,8205
352820201,3,24,23,82,8205
352820201,4,24,23,82,8205
352820301,1,24,23,82,8205
352820301,2,24,23,82,8205
352820301,3,24,23,82,8205
352820401,1,24,23,82,8205
352820401,2,24,23,82,8205
352820501,1,24,22,82,8205
352820601,1,24,23,82,8205
352820601,2,24,23,82,8205
352820701,1,24,23,82,8205
352820701,2,24,23,82,8205
352820701,3,24,23,82,8205
352820801,1,24,22,82,8205
352820801,2,24,22,82,8205
352820801,3,24,22,82,8205
352820801,4,24,22,82,8205
352820901,1,23,22,82,8205
352820901,2,23,22,82,8205
352821001,1,23,23,82,8205
352821001,2,23,23,82,8205
352821001,3,23,23,82,8205
352830101,1,79,85,91,9114
352830101,2,79,85,91,9114
352830201,1,79,84,91,9114
352830301,1,79,85,91,9114
352830301,2,79,85,91,9114
352830301,3,79,85,91,9114
352830301,4,79,85,91,9114
352830501,1,78,84,91,9114
352830601,1,79,84,91,9114
352830601,2,79,84,91,9114
352830601,3,79,84,91,9114
352830701,1,79,85,91,9114
352830701,2,79,85,91,9114
352830701,3,79,85,91,9114
352830701,4,79,85,91,9114
352830801,1,79,85,91,9114
352830801,2,79,85,91,9114
352830801,3,79,85,91,9114
352830801,4,79,85,91,9114
352830801,5,79,85,91,9114
352830801,6,79,85,91,9114
352830901,1,79,84,91,9114
352830901,2,79,84,91,9114
352830901,3,79,84,91,9114
352830901,4,79,84,91,9114
352831001,1,79,84,91,9114
352831001,2,79,84,91,9114
352831001,3,79,84,91,9114
352831001,4,79,84,91,9114
352840101,1,64,64,31,3101
352840101,2,64,64,31,3101
352840101,3,64,64,31,3101
352840101,4,64,64,31,3101
352840101,5,64,64,31,3101
352840101,6,64,64,31,3101
352840101,7,64,64,31,3101
352840601,1,65,64,31,3101
352840601,2,65,64,31,3101
352840601,3,65,64,31,3101
352840601,4,65,64,31,3101
352840901,1,65,64,31,3101
352841101,1,65,64,31,3101
352841101,2,65,64,31,3101
352850101,1,64,57,91,9112
352850101,2,64,57,91,9112
352850101,3,64,57,91,9112
352850201,1,64,57,91,9112
352850201,2,64,57,91,9112
352850401,1,64,57,91,9112
352850401,2,64,57,91,9112
352850401,3,64,57,91,9112
352850401,4,64,57,91,9112
352850501,1,64,57,91,9112
352850501,2,64,57,91,9112
352850501,3,64,57,91,9112
